CustomerID,CustomerName,SignupDate,TotalSpending,TransactionCount,AvgTransactionValue,Tenure,Region_Europe,Region_North America,Region_South America,Optimal_Cluster,Cluster_Description,Cluster,DBSCAN_Cluster,Hierarchical_Cluster,PCA1,PCA2
C0008,David Li,2024-01-13,4271.61,10,427.16099999999994,354,False,True,False,3,New Customers,3,0,4,0.5794908316945534,-1.4555755348766837
C0008,David Li,2024-01-13,4271.61,10,427.16099999999994,354,False,True,False,3,New Customers,3,0,4,0.5794908316945534,-1.4555755348766837
C0008,David Li,2024-01-13,4271.61,10,427.16099999999994,354,False,True,False,3,New Customers,3,0,4,0.5794908316945534,-1.4555755348766837
C0008,David Li,2024-01-13,4271.61,10,427.16099999999994,354,False,True,False,3,New Customers,3,0,4,0.5794908316945534,-1.4555755348766837
C0009,Joy Clark,2023-08-14,896.5,3,298.8333333333333,506,True,False,False,0,High Spenders,0,0,2,-2.806881333791998,-0.5183488748031374
C0009,Joy Clark,2023-08-14,896.5,3,298.8333333333333,506,True,False,False,0,High Spenders,0,0,2,-2.806881333791998,-0.5183488748031374
C0009,Joy Clark,2023-08-14,896.5,3,298.8333333333333,506,True,False,False,0,High Spenders,0,0,2,-2.806881333791998,-0.5183488748031374
C0010,Aaron Cox,2022-12-15,1717.5500000000002,4,429.38750000000005,748,True,False,False,8,,0,0,2,-1.9313272691035364,-0.7320277262048654
C0010,Aaron Cox,2022-12-15,1717.5500000000002,4,429.38750000000005,748,True,False,False,8,,0,0,2,-1.9313272691035364,-0.7320277262048654
C0010,Aaron Cox,2022-12-15,1717.5500000000002,4,429.38750000000005,748,True,False,False,8,,0,0,2,-1.9313272691035364,-0.7320277262048654
C0010,Aaron Cox,2022-12-15,1717.5500000000002,4,429.38750000000005,748,True,False,False,8,,0,0,2,-1.9313272691035364,-0.7320277262048654
C0011,Bryan Mathews,2022-12-12,3730.0,5,746.0,751,False,False,True,8,,0,0,2,-0.262176667443221,0.05370182666959648
C0011,Bryan Mathews,2022-12-12,3730.0,5,746.0,751,False,False,True,8,,0,0,2,-0.262176667443221,0.05370182666959648
C0011,Bryan Mathews,2022-12-12,3730.0,5,746.0,751,False,False,True,8,,0,0,2,-0.262176667443221,0.05370182666959648
C0011,Bryan Mathews,2022-12-12,3730.0,5,746.0,751,False,False,True,8,,0,0,2,-0.262176667443221,0.05370182666959648
C0011,Bryan Mathews,2022-12-12,3730.0,5,746.0,751,False,False,True,8,,0,0,2,-0.262176667443221,0.05370182666959648
C0012,Kevin May,2024-08-07,5231.259999999999,7,747.3228571428571,147,False,False,True,1,Moderate Spenders,2,0,1,0.7618400255760712,0.6137405560433046
C0012,Kevin May,2024-08-07,5231.259999999999,7,747.3228571428571,147,False,False,True,1,Moderate Spenders,2,0,1,0.7618400255760712,0.6137405560433046
C0012,Kevin May,2024-08-07,5231.259999999999,7,747.3228571428571,147,False,False,True,1,Moderate Spenders,2,0,1,0.7618400255760712,0.6137405560433046
C0012,Kevin May,2024-08-07,5231.259999999999,7,747.3228571428571,147,False,False,True,1,Moderate Spenders,2,0,1,0.7618400255760712,0.6137405560433046
C0012,Kevin May,2024-08-07,5231.259999999999,7,747.3228571428571,147,False,False,True,1,Moderate Spenders,2,0,1,0.7618400255760712,0.6137405560433046
C0012,Kevin May,2024-08-07,5231.259999999999,7,747.3228571428571,147,False,False,True,1,Moderate Spenders,2,0,1,0.7618400255760712,0.6137405560433046
C0012,Kevin May,2024-08-07,5231.259999999999,7,747.3228571428571,147,False,False,True,1,Moderate Spenders,2,0,1,0.7618400255760712,0.6137405560433046
C0013,Lauren Buchanan,2024-05-19,6000.56,7,857.2228571428572,227,False,False,True,1,Moderate Spenders,2,0,1,1.2900454390613803,0.8387506769979246
C0013,Lauren Buchanan,2024-05-19,6000.56,7,857.2228571428572,227,False,False,True,1,Moderate Spenders,2,0,1,1.2900454390613803,0.8387506769979246
C0013,Lauren Buchanan,2024-05-19,6000.56,7,857.2228571428572,227,False,False,True,1,Moderate Spenders,2,0,1,1.2900454390613803,0.8387506769979246
C0013,Lauren Buchanan,2024-05-19,6000.56,7,857.2228571428572,227,False,False,True,1,Moderate Spenders,2,0,1,1.2900454390613803,0.8387506769979246
C0013,Lauren Buchanan,2024-05-19,6000.56,7,857.2228571428572,227,False,False,True,1,Moderate Spenders,2,0,1,1.2900454390613803,0.8387506769979246
C0013,Lauren Buchanan,2024-05-19,6000.56,7,857.2228571428572,227,False,False,True,1,Moderate Spenders,2,0,1,1.2900454390613803,0.8387506769979246
C0013,Lauren Buchanan,2024-05-19,6000.56,7,857.2228571428572,227,False,False,True,1,Moderate Spenders,2,0,1,1.2900454390613803,0.8387506769979246
C0014,Deborah Wilcox,2024-06-22,318.66,1,318.66,193,True,False,False,0,High Spenders,0,0,2,-3.5670166678586304,0.5236740202516001
C0015,Tina Duran,2023-11-20,1157.48,2,578.74,408,False,True,False,0,High Spenders,0,0,4,-2.4363284520514434,0.7603598852419187
C0015,Tina Duran,2023-11-20,1157.48,2,578.74,408,False,True,False,0,High Spenders,0,0,4,-2.4363284520514434,0.7603598852419187
C0016,Emily Woods,2024-01-03,3874.42,5,774.884,364,False,True,False,4,,2,0,4,-0.20821885927745382,0.7879108077108563
C0016,Emily Woods,2024-01-03,3874.42,5,774.884,364,False,True,False,4,,2,0,4,-0.20821885927745382,0.7879108077108563
C0016,Emily Woods,2024-01-03,3874.42,5,774.884,364,False,True,False,4,,2,0,4,-0.20821885927745382,0.7879108077108563
C0016,Emily Woods,2024-01-03,3874.42,5,774.884,364,False,True,False,4,,2,0,4,-0.20821885927745382,0.7879108077108563
C0016,Emily Woods,2024-01-03,3874.42,5,774.884,364,False,True,False,4,,2,0,4,-0.20821885927745382,0.7879108077108563
C0017,Jennifer King,2023-12-05,4753.82,8,594.2275,393,True,False,False,3,New Customers,3,0,4,0.575868601106386,-0.5172357087807736
C0017,Jennifer King,2023-12-05,4753.82,8,594.2275,393,True,False,False,3,New Customers,3,0,4,0.575868601106386,-0.5172357087807736
C0017,Jennifer King,2023-12-05,4753.82,8,594.2275,393,True,False,False,3,New Customers,3,0,4,0.575868601106386,-0.5172357087807736
C0017,Jennifer King,2023-12-05,4753.82,8,594.2275,393,True,False,False,3,New Customers,3,0,4,0.575868601106386,-0.5172357087807736
C0017,Jennifer King,2023-12-05,4753.82,8,594.2275,393,True,False,False,3,New Customers,3,0,4,0.575868601106386,-0.5172357087807736
C0017,Jennifer King,2023-12-05,4753.82,8,594.2275,393,True,False,False,3,New Customers,3,0,4,0.575868601106386,-0.5172357087807736
C0017,Jennifer King,2023-12-05,4753.82,8,594.2275,393,True,False,False,3,New Customers,3,0,4,0.575868601106386,-0.5172357087807736
C0017,Jennifer King,2023-12-05,4753.82,8,594.2275,393,True,False,False,3,New Customers,3,0,4,0.575868601106386,-0.5172357087807736
C0018,Tyler Haynes,2024-09-21,4781.85,5,956.3700000000001,102,False,True,False,4,,2,0,3,0.46150396663264054,1.8060754563848542
C0018,Tyler Haynes,2024-09-21,4781.85,5,956.3700000000001,102,False,True,False,4,,2,0,3,0.46150396663264054,1.8060754563848542
C0018,Tyler Haynes,2024-09-21,4781.85,5,956.3700000000001,102,False,True,False,4,,2,0,3,0.46150396663264054,1.8060754563848542
C0018,Tyler Haynes,2024-09-21,4781.85,5,956.3700000000001,102,False,True,False,4,,2,0,3,0.46150396663264054,1.8060754563848542
C0018,Tyler Haynes,2024-09-21,4781.85,5,956.3700000000001,102,False,True,False,4,,2,0,3,0.46150396663264054,1.8060754563848542
C0019,Brandon Rodriguez,2023-01-12,2185.8199999999997,6,364.3033333333333,720,True,False,False,8,,0,0,2,-1.3543215845908936,-1.352580106484993
C0019,Brandon Rodriguez,2023-01-12,2185.8199999999997,6,364.3033333333333,720,True,False,False,8,,0,0,2,-1.3543215845908936,-1.352580106484993
C0019,Brandon Rodriguez,2023-01-12,2185.8199999999997,6,364.3033333333333,720,True,False,False,8,,0,0,2,-1.3543215845908936,-1.352580106484993
C0019,Brandon Rodriguez,2023-01-12,2185.8199999999997,6,364.3033333333333,720,True,False,False,8,,0,0,2,-1.3543215845908936,-1.352580106484993
C0019,Brandon Rodriguez,2023-01-12,2185.8199999999997,6,364.3033333333333,720,True,False,False,8,,0,0,2,-1.3543215845908936,-1.352580106484993
C0019,Brandon Rodriguez,2023-01-12,2185.8199999999997,6,364.3033333333333,720,True,False,False,8,,0,0,2,-1.3543215845908936,-1.352580106484993
C0020,Mr. Manuel Conway,2024-06-11,922.41,1,922.41,204,False,True,False,4,,0,0,4,-2.1524489458530307,2.4054212311008665
C0021,Robert Blanchard,2023-04-17,5419.92,8,677.49,625,False,False,False,7,,1,0,1,1.0348527894046629,-0.6292773248615667
C0021,Robert Blanchard,2023-04-17,5419.92,8,677.49,625,False,False,False,7,,1,0,1,1.0348527894046629,-0.6292773248615667
C0021,Robert Blanchard,2023-04-17,5419.92,8,677.49,625,False,False,False,7,,1,0,1,1.0348527894046629,-0.6292773248615667
C0021,Robert Blanchard,2023-04-17,5419.92,8,677.49,625,False,False,False,7,,1,0,1,1.0348527894046629,-0.6292773248615667
C0021,Robert Blanchard,2023-04-17,5419.92,8,677.49,625,False,False,False,7,,1,0,1,1.0348527894046629,-0.6292773248615667
C0021,Robert Blanchard,2023-04-17,5419.92,8,677.49,625,False,False,False,7,,1,0,1,1.0348527894046629,-0.6292773248615667
C0021,Robert Blanchard,2023-04-17,5419.92,8,677.49,625,False,False,False,7,,1,0,1,1.0348527894046629,-0.6292773248615667
C0021,Robert Blanchard,2023-04-17,5419.92,8,677.49,625,False,False,False,7,,1,0,1,1.0348527894046629,-0.6292773248615667
C0022,Teresa Esparza,2023-10-27,4655.07,6,775.8449999999999,432,False,False,False,4,,2,0,4,0.3725511482089774,0.4563112644507947
C0022,Teresa Esparza,2023-10-27,4655.07,6,775.8449999999999,432,False,False,False,4,,2,0,4,0.3725511482089774,0.4563112644507947
C0022,Teresa Esparza,2023-10-27,4655.07,6,775.8449999999999,432,False,False,False,4,,2,0,4,0.3725511482089774,0.4563112644507947
C0022,Teresa Esparza,2023-10-27,4655.07,6,775.8449999999999,432,False,False,False,4,,2,0,4,0.3725511482089774,0.4563112644507947
C0022,Teresa Esparza,2023-10-27,4655.07,6,775.8449999999999,432,False,False,False,4,,2,0,4,0.3725511482089774,0.4563112644507947
C0022,Teresa Esparza,2023-10-27,4655.07,6,775.8449999999999,432,False,False,False,4,,2,0,4,0.3725511482089774,0.4563112644507947
C0023,Nicholas Cain,2022-03-04,5158.65,6,859.775,1034,True,False,False,2,Occasional Buyers,1,0,1,0.8254386486768487,-0.26962001612245706
C0023,Nicholas Cain,2022-03-04,5158.65,6,859.775,1034,True,False,False,2,Occasional Buyers,1,0,1,0.8254386486768487,-0.26962001612245706
C0023,Nicholas Cain,2022-03-04,5158.65,6,859.775,1034,True,False,False,2,Occasional Buyers,1,0,1,0.8254386486768487,-0.26962001612245706
C0023,Nicholas Cain,2022-03-04,5158.65,6,859.775,1034,True,False,False,2,Occasional Buyers,1,0,1,0.8254386486768487,-0.26962001612245706
C0023,Nicholas Cain,2022-03-04,5158.65,6,859.775,1034,True,False,False,2,Occasional Buyers,1,0,1,0.8254386486768487,-0.26962001612245706
C0023,Nicholas Cain,2022-03-04,5158.65,6,859.775,1034,True,False,False,2,Occasional Buyers,1,0,1,0.8254386486768487,-0.26962001612245706
C0024,Michele Cooley,2024-02-05,3627.02,7,518.1457142857142,331,False,True,False,3,New Customers,3,0,4,-0.28616717746675013,-0.4367969960327801
C0024,Michele Cooley,2024-02-05,3627.02,7,518.1457142857142,331,False,True,False,3,New Customers,3,0,4,-0.28616717746675013,-0.4367969960327801
C0024,Michele Cooley,2024-02-05,3627.02,7,518.1457142857142,331,False,True,False,3,New Customers,3,0,4,-0.28616717746675013,-0.4367969960327801
C0024,Michele Cooley,2024-02-05,3627.02,7,518.1457142857142,331,False,True,False,3,New Customers,3,0,4,-0.28616717746675013,-0.4367969960327801
C0024,Michele Cooley,2024-02-05,3627.02,7,518.1457142857142,331,False,True,False,3,New Customers,3,0,4,-0.28616717746675013,-0.4367969960327801
C0024,Michele Cooley,2024-02-05,3627.02,7,518.1457142857142,331,False,True,False,3,New Customers,3,0,4,-0.28616717746675013,-0.4367969960327801
C0024,Michele Cooley,2024-02-05,3627.02,7,518.1457142857142,331,False,True,False,3,New Customers,3,0,4,-0.28616717746675013,-0.4367969960327801
C0025,Gregory Odom,2022-07-04,1589.81,4,397.4525,912,False,False,True,8,,0,0,2,-2.018669621740447,-1.1059764572412683
C0025,Gregory Odom,2022-07-04,1589.81,4,397.4525,912,False,False,True,8,,0,0,2,-2.018669621740447,-1.1059764572412683
C0025,Gregory Odom,2022-07-04,1589.81,4,397.4525,912,False,False,True,8,,0,0,2,-2.018669621740447,-1.1059764572412683
C0025,Gregory Odom,2022-07-04,1589.81,4,397.4525,912,False,False,True,8,,0,0,2,-2.018669621740447,-1.1059764572412683
C0026,Sara Miller,2024-05-03,3549.05,4,887.2625,243,False,True,False,4,,2,0,4,-0.3976138406902987,1.5700830755668662
C0026,Sara Miller,2024-05-03,3549.05,4,887.2625,243,False,True,False,4,,2,0,4,-0.3976138406902987,1.5700830755668662
C0026,Sara Miller,2024-05-03,3549.05,4,887.2625,243,False,True,False,4,,2,0,4,-0.3976138406902987,1.5700830755668662
C0026,Sara Miller,2024-05-03,3549.05,4,887.2625,243,False,True,False,4,,2,0,4,-0.3976138406902987,1.5700830755668662
C0027,Justin Heath,2022-11-09,2562.94,4,640.735,784,False,False,False,8,,0,0,2,-1.1823748264327925,-0.11530956803199269
C0027,Justin Heath,2022-11-09,2562.94,4,640.735,784,False,False,False,8,,0,0,2,-1.1823748264327925,-0.11530956803199269
C0027,Justin Heath,2022-11-09,2562.94,4,640.735,784,False,False,False,8,,0,0,2,-1.1823748264327925,-0.11530956803199269
C0027,Justin Heath,2022-11-09,2562.94,4,640.735,784,False,False,False,8,,0,0,2,-1.1823748264327925,-0.11530956803199269
C0028,Jennifer Pena,2024-06-29,6819.57,8,852.44625,186,False,False,False,1,Moderate Spenders,2,0,1,1.8580837162112978,0.6704918647163172
C0028,Jennifer Pena,2024-06-29,6819.57,8,852.44625,186,False,False,False,1,Moderate Spenders,2,0,1,1.8580837162112978,0.6704918647163172
C0028,Jennifer Pena,2024-06-29,6819.57,8,852.44625,186,False,False,False,1,Moderate Spenders,2,0,1,1.8580837162112978,0.6704918647163172
C0028,Jennifer Pena,2024-06-29,6819.57,8,852.44625,186,False,False,False,1,Moderate Spenders,2,0,1,1.8580837162112978,0.6704918647163172
C0028,Jennifer Pena,2024-06-29,6819.57,8,852.44625,186,False,False,False,1,Moderate Spenders,2,0,1,1.8580837162112978,0.6704918647163172
C0028,Jennifer Pena,2024-06-29,6819.57,8,852.44625,186,False,False,False,1,Moderate Spenders,2,0,1,1.8580837162112978,0.6704918647163172
C0028,Jennifer Pena,2024-06-29,6819.57,8,852.44625,186,False,False,False,1,Moderate Spenders,2,0,1,1.8580837162112978,0.6704918647163172
C0028,Jennifer Pena,2024-06-29,6819.57,8,852.44625,186,False,False,False,1,Moderate Spenders,2,0,1,1.8580837162112978,0.6704918647163172
C0029,Erin Manning,2022-04-16,1785.8700000000001,4,446.46750000000003,991,False,True,False,8,,0,0,2,-1.834206569841889,-1.0800179457218315
C0029,Erin Manning,2022-04-16,1785.8700000000001,4,446.46750000000003,991,False,True,False,8,,0,0,2,-1.834206569841889,-1.0800179457218315
C0029,Erin Manning,2022-04-16,1785.8700000000001,4,446.46750000000003,991,False,True,False,8,,0,0,2,-1.834206569841889,-1.0800179457218315
C0029,Erin Manning,2022-04-16,1785.8700000000001,4,446.46750000000003,991,False,True,False,8,,0,0,2,-1.834206569841889,-1.0800179457218315
C0030,Mark Brock,2024-01-30,2549.6800000000003,5,509.93600000000004,337,False,True,False,5,,3,0,4,-1.2483483364480563,-0.019965695440829257
C0030,Mark Brock,2024-01-30,2549.6800000000003,5,509.93600000000004,337,False,True,False,5,,3,0,4,-1.2483483364480563,-0.019965695440829257
C0030,Mark Brock,2024-01-30,2549.6800000000003,5,509.93600000000004,337,False,True,False,5,,3,0,4,-1.2483483364480563,-0.019965695440829257
C0030,Mark Brock,2024-01-30,2549.6800000000003,5,509.93600000000004,337,False,True,False,5,,3,0,4,-1.2483483364480563,-0.019965695440829257
C0030,Mark Brock,2024-01-30,2549.6800000000003,5,509.93600000000004,337,False,True,False,5,,3,0,4,-1.2483483364480563,-0.019965695440829257
C0031,Tina Miller,2024-04-11,2005.38,4,501.345,265,False,False,True,5,,3,0,4,-1.7518177282297287,0.298586908974571
C0031,Tina Miller,2024-04-11,2005.38,4,501.345,265,False,False,True,5,,3,0,4,-1.7518177282297287,0.298586908974571
C0031,Tina Miller,2024-04-11,2005.38,4,501.345,265,False,False,True,5,,3,0,4,-1.7518177282297287,0.298586908974571
C0031,Tina Miller,2024-04-11,2005.38,4,501.345,265,False,False,True,5,,3,0,4,-1.7518177282297287,0.298586908974571
C0032,Dustin Campbell,2024-04-17,673.0,3,224.33333333333334,259,False,False,True,0,High Spenders,0,0,2,-3.0773578764187035,-0.3461663429113007
C0032,Dustin Campbell,2024-04-17,673.0,3,224.33333333333334,259,False,False,True,0,High Spenders,0,0,2,-3.0773578764187035,-0.3461663429113007
C0032,Dustin Campbell,2024-04-17,673.0,3,224.33333333333334,259,False,False,True,0,High Spenders,0,0,2,-3.0773578764187035,-0.3461663429113007
C0033,Tyler Holt,2024-08-04,132.64,1,132.64,150,False,True,False,0,High Spenders,0,0,2,-4.008893243485324,0.009528397949274417
C0034,Dalton Perez,2023-09-27,3073.2000000000003,6,512.2,462,False,True,False,5,,3,0,4,-0.7572801848885661,-0.4465069452671366
C0034,Dalton Perez,2023-09-27,3073.2000000000003,6,512.2,462,False,True,False,5,,3,0,4,-0.7572801848885661,-0.4465069452671366
C0034,Dalton Perez,2023-09-27,3073.2000000000003,6,512.2,462,False,True,False,5,,3,0,4,-0.7572801848885661,-0.4465069452671366
C0034,Dalton Perez,2023-09-27,3073.2000000000003,6,512.2,462,False,True,False,5,,3,0,4,-0.7572801848885661,-0.4465069452671366
C0034,Dalton Perez,2023-09-27,3073.2000000000003,6,512.2,462,False,True,False,5,,3,0,4,-0.7572801848885661,-0.4465069452671366
C0034,Dalton Perez,2023-09-27,3073.2000000000003,6,512.2,462,False,True,False,5,,3,0,4,-0.7572801848885661,-0.4465069452671366
C0035,Brianna Richardson,2024-10-01,2587.61,4,646.9025,92,False,True,False,5,,3,0,4,-1.2661528268635662,1.0510718969180486
C0035,Brianna Richardson,2024-10-01,2587.61,4,646.9025,92,False,True,False,5,,3,0,4,-1.2661528268635662,1.0510718969180486
C0035,Brianna Richardson,2024-10-01,2587.61,4,646.9025,92,False,True,False,5,,3,0,4,-1.2661528268635662,1.0510718969180486
C0035,Brianna Richardson,2024-10-01,2587.61,4,646.9025,92,False,True,False,5,,3,0,4,-1.2661528268635662,1.0510718969180486
C0036,Brian Aguilar DDS,2024-07-06,1877.96,3,625.9866666666667,179,False,True,False,5,,3,0,4,-1.8342949109825755,1.064656093330619
C0036,Brian Aguilar DDS,2024-07-06,1877.96,3,625.9866666666667,179,False,True,False,5,,3,0,4,-1.8342949109825755,1.064656093330619
C0036,Brian Aguilar DDS,2024-07-06,1877.96,3,625.9866666666667,179,False,True,False,5,,3,0,4,-1.8342949109825755,1.064656093330619
C0037,Linda Smith,2023-02-04,4252.77,5,850.5540000000001,697,True,False,False,2,Occasional Buyers,2,0,3,0.13842550444190246,0.4796396436034112
C0037,Linda Smith,2023-02-04,4252.77,5,850.5540000000001,697,True,False,False,2,Occasional Buyers,2,0,3,0.13842550444190246,0.4796396436034112
C0037,Linda Smith,2023-02-04,4252.77,5,850.5540000000001,697,True,False,False,2,Occasional Buyers,2,0,3,0.13842550444190246,0.4796396436034112
C0037,Linda Smith,2023-02-04,4252.77,5,850.5540000000001,697,True,False,False,2,Occasional Buyers,2,0,3,0.13842550444190246,0.4796396436034112
C0037,Linda Smith,2023-02-04,4252.77,5,850.5540000000001,697,True,False,False,2,Occasional Buyers,2,0,3,0.13842550444190246,0.4796396436034112
C0038,Jeffrey Perkins,2022-04-16,2696.85,5,539.37,991,False,True,False,8,,0,0,2,-1.0335721475268047,-1.0089234389736483
C0038,Jeffrey Perkins,2022-04-16,2696.85,5,539.37,991,False,True,False,8,,0,0,2,-1.0335721475268047,-1.0089234389736483
C0038,Jeffrey Perkins,2022-04-16,2696.85,5,539.37,991,False,True,False,8,,0,0,2,-1.0335721475268047,-1.0089234389736483
C0038,Jeffrey Perkins,2022-04-16,2696.85,5,539.37,991,False,True,False,8,,0,0,2,-1.0335721475268047,-1.0089234389736483
C0038,Jeffrey Perkins,2022-04-16,2696.85,5,539.37,991,False,True,False,8,,0,0,2,-1.0335721475268047,-1.0089234389736483
C0039,Angela Harris,2024-10-13,4239.6,6,706.6,80,False,False,True,4,,3,0,4,0.020954475143503248,0.8155106708796674
C0039,Angela Harris,2024-10-13,4239.6,6,706.6,80,False,False,True,4,,3,0,4,0.020954475143503248,0.8155106708796674
C0039,Angela Harris,2024-10-13,4239.6,6,706.6,80,False,False,True,4,,3,0,4,0.020954475143503248,0.8155106708796674
C0039,Angela Harris,2024-10-13,4239.6,6,706.6,80,False,False,True,4,,3,0,4,0.020954475143503248,0.8155106708796674
C0039,Angela Harris,2024-10-13,4239.6,6,706.6,80,False,False,True,4,,3,0,4,0.020954475143503248,0.8155106708796674
C0039,Angela Harris,2024-10-13,4239.6,6,706.6,80,False,False,True,4,,3,0,4,0.020954475143503248,0.8155106708796674
C0040,Michael Harrell,2022-03-07,3969.3999999999996,3,1323.1333333333332,1031,False,False,False,2,Occasional Buyers,2,0,3,0.4743048908710922,1.8715629120214057
C0040,Michael Harrell,2022-03-07,3969.3999999999996,3,1323.1333333333332,1031,False,False,False,2,Occasional Buyers,2,0,3,0.4743048908710922,1.8715629120214057
C0040,Michael Harrell,2022-03-07,3969.3999999999996,3,1323.1333333333332,1031,False,False,False,2,Occasional Buyers,2,0,3,0.4743048908710922,1.8715629120214057
C0041,Lindsey Deleon,2023-12-27,6149.78,7,878.54,371,True,False,False,1,Moderate Spenders,2,0,1,1.4120837960212658,0.669500075368148
C0041,Lindsey Deleon,2023-12-27,6149.78,7,878.54,371,True,False,False,1,Moderate Spenders,2,0,1,1.4120837960212658,0.669500075368148
